epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,12283.8,0.53802,0.9112,0.58545,0.95407,0.84881,0.70585,0.79001,0.69298,0.8492,0.70617,0.78537,0.66587,0.47538,0.9885,0.56658,0.92598,0.006106,0.006106,0.006106
120,12386.5,0.53709,0.90528,0.57983,0.95791,0.84938,0.70577,0.78983,0.69299,0.84938,0.70577,0.78471,0.66601,0.47639,0.98803,0.56641,0.92706,0.006073,0.006073,0.006073
121,12489.6,0.53552,0.9069,0.58662,0.95499,0.8523,0.70512,0.78987,0.69313,0.8523,0.70512,0.78459,0.66578,0.47596,0.98759,0.56541,0.92619,0.00604,0.00604,0.00604
122,12592.5,0.54337,0.91218,0.58475,0.95896,0.85346,0.70609,0.7906,0.69337,0.85268,0.70544,0.78461,0.66614,0.47447,0.98648,0.56597,0.92443,0.006007,0.006007,0.006007
123,12695.6,0.53036,0.89303,0.57758,0.95415,0.85956,0.70091,0.79049,0.69363,0.85916,0.70058,0.78461,0.66649,0.47391,0.98571,0.56539,0.92418,0.005974,0.005974,0.005974
124,12798.5,0.53785,0.91177,0.57995,0.95821,0.86046,0.69939,0.79028,0.69393,0.85955,0.69808,0.78458,0.66601,0.474,0.98574,0.56602,0.92401,0.005941,0.005941,0.005941
125,12901.5,0.5392,0.92528,0.57994,0.95726,0.84339,0.70966,0.79039,0.69407,0.85428,0.70253,0.78503,0.66608,0.47433,0.98454,0.56568,0.92419,0.005908,0.005908,0.005908
126,13004.2,0.53188,0.89101,0.5751,0.95301,0.83881,0.71192,0.79016,0.69423,0.84465,0.70706,0.78477,0.66659,0.47359,0.984,0.5653,0.92412,0.005875,0.005875,0.005875
127,13107.3,0.52835,0.89661,0.57018,0.95166,0.84173,0.70966,0.79002,0.6944,0.84664,0.70486,0.78531,0.66714,0.47406,0.98318,0.56431,0.92474,0.005842,0.005842,0.005842
128,13210.2,0.53369,0.91487,0.57939,0.95502,0.84624,0.70901,0.79051,0.69446,0.8469,0.70674,0.78487,0.66729,0.47356,0.98278,0.5639,0.92455,0.005809,0.005809,0.005809
129,13313.2,0.52632,0.90045,0.56874,0.95284,0.84982,0.70779,0.79034,0.69423,0.85175,0.70188,0.7854,0.66734,0.47367,0.98234,0.56384,0.92463,0.005776,0.005776,0.005776
130,13416,0.5247,0.88845,0.56998,0.9513,0.84754,0.7103,0.7907,0.69419,0.85453,0.69896,0.78545,0.66695,0.47415,0.98177,0.56346,0.9249,0.005743,0.005743,0.005743
131,13519.2,0.52759,0.89059,0.56977,0.95591,0.85486,0.70046,0.7904,0.69417,0.85486,0.70046,0.785,0.66676,0.47387,0.98193,0.56337,0.92505,0.00571,0.00571,0.00571
132,13622.1,0.53182,0.90018,0.56968,0.95523,0.85193,0.70286,0.79067,0.69435,0.85193,0.70286,0.78517,0.66678,0.47322,0.98224,0.56314,0.92459,0.005677,0.005677,0.005677
133,13725.3,0.52694,0.89217,0.56448,0.95184,0.85197,0.70415,0.78986,0.69444,0.85197,0.70415,0.78492,0.66666,0.47317,0.98141,0.56263,0.92437,0.005644,0.005644,0.005644
134,13828.3,0.51931,0.88569,0.55483,0.94708,0.85144,0.70609,0.78943,0.69444,0.85146,0.70582,0.78483,0.66649,0.47341,0.98099,0.56278,0.92459,0.005611,0.005611,0.005611
135,13931.5,0.52664,0.88568,0.56743,0.95175,0.8492,0.70674,0.78977,0.6945,0.85138,0.70577,0.78473,0.66673,0.47397,0.98195,0.56271,0.92511,0.005578,0.005578,0.005578
136,14034.9,0.52577,0.88803,0.56259,0.94927,0.84694,0.70512,0.7898,0.69429,0.84733,0.70544,0.78476,0.66667,0.47375,0.9819,0.56301,0.92521,0.005545,0.005545,0.005545
137,14137.9,0.52269,0.88872,0.56074,0.94684,0.84623,0.70739,0.79018,0.69396,0.84585,0.70901,0.78444,0.66652,0.47345,0.98146,0.56367,0.92475,0.005512,0.005512,0.005512
138,14240.9,0.52477,0.88898,0.56058,0.94991,0.84449,0.70868,0.79041,0.69412,0.84527,0.70933,0.7847,0.66626,0.47284,0.98171,0.56313,0.92449,0.005479,0.005479,0.005479
139,14344,0.51999,0.87152,0.55936,0.9493,0.84131,0.71124,0.79083,0.694,0.84336,0.7101,0.78465,0.66593,0.47225,0.98036,0.56362,0.92399,0.005446,0.005446,0.005446
140,14447,0.52116,0.87031,0.55449,0.94654,0.84051,0.71192,0.79101,0.69414,0.84128,0.71257,0.78435,0.66607,0.4723,0.98078,0.56363,0.92411,0.005413,0.005413,0.005413
141,14549.9,0.51976,0.8678,0.55186,0.94885,0.84342,0.70998,0.79086,0.69422,0.84598,0.70998,0.78446,0.66638,0.47162,0.98065,0.56298,0.92371,0.00538,0.00538,0.00538
142,14652.6,0.51942,0.87604,0.55764,0.95106,0.8432,0.71063,0.79062,0.69424,0.8455,0.71063,0.78481,0.6666,0.47082,0.97981,0.56356,0.92299,0.005347,0.005347,0.005347
143,14755.9,0.51946,0.88198,0.54734,0.9468,0.84643,0.7103,0.79042,0.69401,0.84961,0.70933,0.78517,0.66682,0.47036,0.9794,0.56291,0.92258,0.005314,0.005314,0.005314
144,14858.7,0.51948,0.873,0.55007,0.94717,0.84783,0.70955,0.79031,0.69437,0.84967,0.70998,0.78538,0.66632,0.46969,0.97966,0.56346,0.92187,0.005281,0.005281,0.005281
145,14961.7,0.51821,0.86828,0.54591,0.94692,0.84878,0.71117,0.79081,0.69461,0.84978,0.71121,0.78529,0.66626,0.46947,0.97929,0.56359,0.92182,0.005248,0.005248,0.005248
146,15064.5,0.51407,0.87539,0.5468,0.94623,0.84965,0.71052,0.79014,0.6945,0.84965,0.71052,0.78491,0.6664,0.4695,0.97929,0.56353,0.92181,0.005215,0.005215,0.005215
147,15167.5,0.51914,0.87511,0.55433,0.94623,0.85025,0.71018,0.79002,0.69493,0.85025,0.71018,0.7851,0.66658,0.46916,0.97912,0.56386,0.92141,0.005182,0.005182,0.005182
148,15270.4,0.51494,0.87534,0.54851,0.94595,0.85056,0.71006,0.78956,0.69477,0.85116,0.70973,0.78523,0.66654,0.46919,0.97998,0.56395,0.92134,0.005149,0.005149,0.005149
149,15373.3,0.5118,0.86399,0.54279,0.94514,0.85128,0.70966,0.78951,0.69509,0.85145,0.70966,0.785,0.66685,0.46922,0.97993,0.56409,0.92138,0.005116,0.005116,0.005116
150,15476,0.51437,0.85794,0.54605,0.94477,0.84564,0.71128,0.78919,0.69534,0.85278,0.70966,0.78506,0.66668,0.46908,0.98016,0.56353,0.92127,0.005083,0.005083,0.005083
151,15579.2,0.51542,0.8579,0.5417,0.9449,0.84751,0.71225,0.78958,0.69578,0.8534,0.70928,0.78495,0.66686,0.4693,0.98038,0.56356,0.9215,0.00505,0.00505,0.00505
152,15682.4,0.51502,0.86314,0.54338,0.94341,0.84782,0.71192,0.78901,0.6952,0.85301,0.70901,0.78489,0.66712,0.4689,0.98006,0.56353,0.92145,0.005017,0.005017,0.005017
153,15785.5,0.51927,0.8792,0.54778,0.94641,0.85548,0.70966,0.78933,0.69557,0.85308,0.70934,0.78497,0.6671,0.46882,0.9795,0.56416,0.92093,0.004984,0.004984,0.004984
154,15888.3,0.50779,0.84121,0.53776,0.94151,0.85897,0.70655,0.78889,0.69505,0.85538,0.70901,0.78529,0.66722,0.46863,0.97929,0.56448,0.92074,0.004951,0.004951,0.004951
155,15991.4,0.50841,0.86123,0.5372,0.9411,0.85858,0.70706,0.78885,0.69522,0.85809,0.70836,0.78493,0.66671,0.46864,0.97918,0.56483,0.92058,0.004918,0.004918,0.004918
156,16094.1,0.50855,0.85073,0.53533,0.94096,0.85893,0.70631,0.78948,0.69543,0.85851,0.70785,0.785,0.66673,0.46843,0.97959,0.56499,0.92043,0.004885,0.004885,0.004885
157,16197.3,0.50847,0.8528,0.53201,0.93963,0.85824,0.70624,0.78876,0.69511,0.85903,0.70689,0.78516,0.66671,0.46826,0.97953,0.56504,0.92035,0.004852,0.004852,0.004852
158,16300.4,0.50455,0.84632,0.52788,0.93698,0.85542,0.70748,0.78914,0.69537,0.85358,0.7103,0.78553,0.66721,0.46822,0.97875,0.56574,0.92018,0.004819,0.004819,0.004819
159,16403.2,0.50671,0.84413,0.52796,0.94122,0.85501,0.70868,0.78929,0.69573,0.85132,0.71095,0.78506,0.66728,0.46727,0.97843,0.56624,0.9194,0.004786,0.004786,0.004786
160,16506.2,0.51069,0.85704,0.53693,0.94108,0.85441,0.7093,0.78933,0.69584,0.85194,0.71063,0.78542,0.66735,0.46685,0.97764,0.56666,0.91904,0.004753,0.004753,0.004753
161,16609.1,0.50834,0.84613,0.52977,0.93949,0.85291,0.7103,0.78943,0.69593,0.85295,0.71063,0.78594,0.66734,0.46664,0.97731,0.56658,0.9189,0.00472,0.00472,0.00472
162,16712.3,0.50738,0.84544,0.53264,0.94008,0.85444,0.70949,0.78926,0.69578,0.85423,0.7103,0.78604,0.66715,0.46654,0.97726,0.56646,0.91883,0.004687,0.004687,0.004687
163,16815.1,0.50191,0.84687,0.52605,0.93611,0.85403,0.70998,0.78953,0.69574,0.85424,0.7103,0.78575,0.66685,0.46678,0.97643,0.5668,0.91916,0.004654,0.004654,0.004654
164,16918.3,0.50612,0.85217,0.52574,0.93792,0.85357,0.70901,0.78925,0.69584,0.85435,0.70966,0.78584,0.66692,0.46685,0.9761,0.56611,0.91908,0.004621,0.004621,0.004621
165,17021.2,0.5044,0.84044,0.52472,0.93822,0.85274,0.70739,0.78931,0.69571,0.85369,0.70804,0.78535,0.66664,0.46704,0.9758,0.56646,0.91923,0.004588,0.004588,0.004588
166,17124.3,0.50473,0.84288,0.52172,0.93694,0.85308,0.70739,0.78914,0.69556,0.8561,0.7056,0.7854,0.66647,0.46713,0.97635,0.56671,0.91933,0.004555,0.004555,0.004555
167,17227.1,0.49638,0.8362,0.5179,0.93491,0.85525,0.70609,0.78885,0.69541,0.85582,0.70642,0.78519,0.66619,0.46727,0.97598,0.56688,0.91949,0.004522,0.004522,0.004522
168,17330.3,0.50337,0.83079,0.52035,0.93879,0.8544,0.70738,0.78878,0.69515,0.85662,0.70667,0.78542,0.66641,0.46736,0.97522,0.56698,0.91938,0.004489,0.004489,0.004489
169,17433.2,0.49648,0.83011,0.51781,0.93641,0.85218,0.70804,0.78902,0.69493,0.85632,0.70642,0.78524,0.66634,0.46749,0.97551,0.56729,0.91942,0.004456,0.004456,0.004456
170,17536.5,0.49763,0.83716,0.5156,0.93572,0.85351,0.70804,0.78905,0.69499,0.85504,0.70718,0.78534,0.66642,0.46728,0.97525,0.56725,0.91946,0.004423,0.004423,0.004423
171,17639.4,0.49714,0.82939,0.5139,0.93505,0.85461,0.70642,0.78871,0.69529,0.85461,0.70642,0.78511,0.66643,0.46761,0.97503,0.56706,0.91966,0.00439,0.00439,0.00439
172,17742.5,0.49673,0.84499,0.51316,0.93546,0.85368,0.70705,0.78878,0.69501,0.85498,0.70674,0.78569,0.66682,0.46728,0.97408,0.56702,0.9195,0.004357,0.004357,0.004357
173,17845.3,0.49203,0.81895,0.50327,0.93265,0.85219,0.70806,0.78872,0.69526,0.85434,0.70705,0.7855,0.66662,0.46734,0.97429,0.5669,0.91964,0.004324,0.004324,0.004324
174,17948.1,0.49005,0.80705,0.50718,0.93179,0.8531,0.70771,0.78902,0.69507,0.85401,0.70707,0.78493,0.66667,0.46719,0.97396,0.56712,0.91946,0.004291,0.004291,0.004291
175,18050.9,0.49346,0.82348,0.50621,0.93207,0.85231,0.70873,0.78906,0.6952,0.85334,0.70707,0.7857,0.66716,0.46696,0.97446,0.56698,0.91931,0.004258,0.004258,0.004258
176,18154,0.49496,0.82358,0.50741,0.93365,0.85074,0.70966,0.78903,0.6954,0.85626,0.70642,0.78596,0.66715,0.4668,0.97408,0.56694,0.91918,0.004225,0.004225,0.004225
177,18256.9,0.49922,0.82955,0.51041,0.93633,0.85252,0.70807,0.78907,0.69525,0.85259,0.70674,0.78587,0.66731,0.46622,0.97393,0.56659,0.91892,0.004192,0.004192,0.004192
178,18360,0.4929,0.82659,0.50556,0.93192,0.85243,0.71131,0.78903,0.69546,0.84703,0.71581,0.78596,0.66714,0.46607,0.97386,0.56603,0.91874,0.004159,0.004159,0.004159
179,18462.6,0.48914,0.82718,0.50365,0.93111,0.85248,0.70972,0.78857,0.69511,0.84842,0.71463,0.78524,0.66672,0.46608,0.97398,0.56582,0.91894,0.004126,0.004126,0.004126
180,18565.6,0.49292,0.81694,0.50612,0.93251,0.84851,0.71581,0.78932,0.69529,0.84812,0.71549,0.78568,0.66634,0.46599,0.9737,0.56601,0.91872,0.004093,0.004093,0.004093
181,18668.6,0.48755,0.81868,0.50314,0.92848,0.84929,0.71549,0.78862,0.69497,0.85053,0.71322,0.7848,0.6662,0.46569,0.97361,0.56576,0.91857,0.00406,0.00406,0.00406
182,18771.7,0.48305,0.80609,0.49551,0.92933,0.85387,0.71197,0.78906,0.69519,0.85075,0.71481,0.78556,0.66622,0.46576,0.97318,0.56556,0.91864,0.004027,0.004027,0.004027
183,18874.4,0.48677,0.80967,0.50047,0.93137,0.84884,0.71484,0.78909,0.69525,0.84846,0.71452,0.78557,0.66663,0.46596,0.97306,0.56509,0.9191,0.003994,0.003994,0.003994
184,18977.5,0.4849,0.81663,0.49045,0.92763,0.85041,0.71477,0.78907,0.69515,0.85001,0.71387,0.78526,0.66689,0.46629,0.97213,0.5653,0.91963,0.003961,0.003961,0.003961
185,19080.3,0.48624,0.80967,0.4978,0.93017,0.85091,0.71575,0.78954,0.69552,0.85029,0.71411,0.78574,0.66705,0.46601,0.97223,0.5656,0.91914,0.003928,0.003928,0.003928
186,19183.4,0.48674,0.81768,0.49837,0.931,0.85082,0.71484,0.78958,0.69541,0.85044,0.71452,0.78524,0.66727,0.46632,0.97288,0.56583,0.91949,0.003895,0.003895,0.003895
187,19286.2,0.48204,0.79359,0.48783,0.92949,0.85059,0.71575,0.78969,0.69521,0.84982,0.71511,0.78529,0.66705,0.46641,0.97261,0.56587,0.91966,0.003862,0.003862,0.003862
188,19389.4,0.48734,0.81521,0.50064,0.93058,0.84777,0.71679,0.78967,0.6953,0.84896,0.71549,0.7854,0.66667,0.46701,0.9721,0.56599,0.92062,0.003829,0.003829,0.003829
189,19492.7,0.4839,0.8001,0.48765,0.92703,0.84878,0.71646,0.78942,0.69521,0.849,0.71581,0.78529,0.66656,0.46752,0.9719,0.56642,0.92099,0.003796,0.003796,0.003796
190,19595.4,0.4776,0.80019,0.48949,0.92899,0.8475,0.71711,0.78972,0.69518,0.84976,0.71479,0.78549,0.66712,0.4673,0.97147,0.56664,0.92083,0.003763,0.003763,0.003763
191,19698.1,0.48287,0.81264,0.49168,0.92891,0.84726,0.71719,0.78947,0.69542,0.84896,0.71578,0.78516,0.66722,0.46755,0.97144,0.56678,0.92083,0.00373,0.00373,0.00373
192,19801.2,0.48184,0.80461,0.48856,0.92636,0.84852,0.71614,0.78952,0.69538,0.85009,0.71482,0.78581,0.66721,0.46754,0.97096,0.56656,0.92091,0.003697,0.003697,0.003697
193,19904.1,0.48348,0.79493,0.48946,0.93063,0.85162,0.71417,0.78918,0.69546,0.85098,0.71355,0.78579,0.66736,0.46785,0.97105,0.56595,0.92122,0.003664,0.003664,0.003664
194,20007.4,0.48418,0.80141,0.48841,0.92984,0.85009,0.71479,0.789,0.69573,0.85009,0.71479,0.78584,0.66729,0.46819,0.9707,0.56579,0.92156,0.003631,0.003631,0.003631
195,20110.5,0.47708,0.79791,0.48595,0.92682,0.84397,0.71808,0.78916,0.69575,0.85512,0.70998,0.78578,0.66745,0.46824,0.97068,0.56565,0.92158,0.003598,0.003598,0.003598
196,20213.2,0.47956,0.80609,0.48558,0.92729,0.84519,0.71743,0.78917,0.69568,0.84649,0.71711,0.78579,0.66761,0.46749,0.96997,0.56599,0.92079,0.003565,0.003565,0.003565
197,20316.1,0.4731,0.79164,0.47875,0.9251,0.84737,0.71646,0.78919,0.69593,0.8626,0.70594,0.78564,0.66756,0.46772,0.96925,0.56609,0.92101,0.003532,0.003532,0.003532
198,20418.9,0.47734,0.7888,0.48222,0.92516,0.85625,0.70838,0.78924,0.69588,0.86312,0.70496,0.7857,0.66749,0.46783,0.96892,0.56631,0.92121,0.003499,0.003499,0.003499
199,20521.7,0.46881,0.77067,0.47668,0.92252,0.8581,0.7074,0.78926,0.69589,0.86267,0.70431,0.78518,0.66726,0.46786,0.96855,0.56647,0.92103,0.003466,0.003466,0.003466
200,20624.6,0.47101,0.77628,0.47864,0.92175,0.86132,0.70609,0.78917,0.69576,0.86296,0.70512,0.78538,0.66704,0.46797,0.96801,0.56665,0.92113,0.003433,0.003433,0.003433
201,20727.6,0.47853,0.78902,0.48733,0.92705,0.8616,0.70577,0.78871,0.69569,0.86369,0.70544,0.78509,0.66718,0.46787,0.96805,0.56689,0.92096,0.0034,0.0034,0.0034
202,20830.4,0.47107,0.77421,0.47464,0.92226,0.86167,0.70642,0.78909,0.69565,0.86334,0.70544,0.78513,0.66725,0.46779,0.96762,0.56705,0.92096,0.003367,0.003367,0.003367
203,20933.4,0.46939,0.78249,0.46896,0.92269,0.86182,0.70738,0.78888,0.69536,0.86221,0.70564,0.78516,0.66686,0.46754,0.96751,0.56695,0.92088,0.003334,0.003334,0.003334
204,21036.3,0.47308,0.78562,0.47326,0.92287,0.85961,0.70836,0.78882,0.69562,0.86166,0.70639,0.78522,0.66668,0.4674,0.96707,0.56767,0.92057,0.003301,0.003301,0.003301
205,21139.3,0.47486,0.78713,0.47249,0.92461,0.85733,0.71072,0.78884,0.69573,0.86472,0.70544,0.78533,0.66677,0.46754,0.96718,0.56784,0.92074,0.003268,0.003268,0.003268
206,21242.1,0.4683,0.77276,0.46466,0.92134,0.85664,0.71128,0.78883,0.69551,0.86313,0.70704,0.78498,0.66655,0.46696,0.96729,0.56778,0.92005,0.003235,0.003235,0.003235
207,21345.1,0.47011,0.78377,0.4728,0.92412,0.85692,0.71063,0.78893,0.69583,0.86309,0.70674,0.78541,0.66685,0.46711,0.96688,0.56748,0.92004,0.003202,0.003202,0.003202
208,21447.8,0.46636,0.76736,0.46437,0.92169,0.85893,0.71095,0.78915,0.69583,0.85973,0.711,0.78539,0.66682,0.46716,0.96617,0.56756,0.92015,0.003169,0.003169,0.003169
209,21550.9,0.46969,0.77996,0.47305,0.92317,0.85724,0.71215,0.78944,0.69575,0.86144,0.70914,0.78538,0.66689,0.46731,0.96596,0.56716,0.92037,0.003136,0.003136,0.003136
210,21653.8,0.4716,0.7875,0.47551,0.92169,0.85662,0.71225,0.78929,0.69544,0.86058,0.71007,0.78522,0.66676,0.46751,0.96585,0.56717,0.92047,0.003103,0.003103,0.003103
211,21756.9,0.47138,0.78434,0.4699,0.92295,0.8583,0.71192,0.78944,0.69567,0.86156,0.70987,0.78509,0.6671,0.46732,0.96529,0.56693,0.92047,0.00307,0.00307,0.00307
212,21859.8,0.46145,0.76277,0.46196,0.91812,0.85804,0.71257,0.78955,0.69581,0.86285,0.70998,0.7853,0.66735,0.46717,0.96554,0.56646,0.9203,0.003037,0.003037,0.003037
213,21962.9,0.46414,0.76471,0.46226,0.91822,0.86034,0.71225,0.78957,0.69611,0.86294,0.71063,0.78509,0.66746,0.46689,0.96538,0.56643,0.91997,0.003004,0.003004,0.003004
214,22065.7,0.4613,0.75674,0.46163,0.91873,0.86082,0.71152,0.78955,0.69587,0.86412,0.70933,0.78514,0.66764,0.46683,0.96524,0.56641,0.91986,0.002971,0.002971,0.002971
215,22168.9,0.46464,0.76861,0.45788,0.91966,0.8602,0.71128,0.78982,0.69601,0.86306,0.71073,0.78516,0.66779,0.46671,0.96481,0.56628,0.9197,0.002938,0.002938,0.002938
216,22271.7,0.46446,0.77226,0.46024,0.91669,0.85987,0.71184,0.78977,0.69581,0.86627,0.70738,0.78519,0.66757,0.46659,0.9658,0.56636,0.91943,0.002905,0.002905,0.002905
217,22374.7,0.45935,0.75776,0.45707,0.91609,0.86113,0.71063,0.78978,0.69585,0.86512,0.70873,0.78505,0.66766,0.46669,0.96606,0.56624,0.91942,0.002872,0.002872,0.002872
218,22477.7,0.46202,0.75981,0.46093,0.91781,0.86212,0.71117,0.78971,0.696,0.86492,0.70901,0.78498,0.66776,0.4666,0.96571,0.56622,0.91937,0.002839,0.002839,0.002839
219,22580.8,0.46145,0.75754,0.4533,0.9197,0.86282,0.70998,0.78965,0.69601,0.86746,0.70836,0.78548,0.668,0.4665,0.96519,0.56651,0.9194,0.002806,0.002806,0.002806
220,22683.9,0.46233,0.76211,0.45366,0.91749,0.86069,0.71272,0.78968,0.69622,0.8679,0.70901,0.78544,0.66764,0.46664,0.96501,0.56635,0.91948,0.002773,0.002773,0.002773
221,22786.9,0.45443,0.74558,0.44936,0.91683,0.86117,0.71157,0.78984,0.69653,0.86814,0.70836,0.78562,0.6681,0.46656,0.96439,0.56626,0.91931,0.00274,0.00274,0.00274
222,22889.8,0.46432,0.76167,0.45107,0.91567,0.86128,0.71095,0.78994,0.69646,0.86793,0.70804,0.78514,0.66776,0.46675,0.96397,0.56635,0.91941,0.002707,0.002707,0.002707
223,22992.8,0.45282,0.74426,0.44652,0.91464,0.86099,0.71251,0.78989,0.69593,0.86757,0.70905,0.78561,0.66766,0.46667,0.96301,0.56596,0.91924,0.002674,0.002674,0.002674
224,23095.6,0.45712,0.7473,0.44456,0.91887,0.85922,0.71452,0.78952,0.69639,0.86653,0.70836,0.78558,0.66777,0.46643,0.96232,0.56611,0.91891,0.002641,0.002641,0.002641
225,23198.5,0.4505,0.73786,0.44738,0.91282,0.86133,0.71192,0.78963,0.69647,0.86776,0.70807,0.7854,0.66764,0.46606,0.96247,0.56547,0.91875,0.002608,0.002608,0.002608
226,23301.6,0.45381,0.75021,0.44427,0.91305,0.86121,0.71383,0.78969,0.69683,0.86602,0.71007,0.78534,0.66795,0.46624,0.96246,0.56576,0.9189,0.002575,0.002575,0.002575
227,23404.4,0.45376,0.75173,0.44393,0.91283,0.86296,0.71217,0.78968,0.69667,0.86699,0.7097,0.78615,0.66814,0.46609,0.96252,0.56534,0.91875,0.002542,0.002542,0.002542
228,23507.3,0.45282,0.74335,0.44307,0.91421,0.86319,0.71152,0.7899,0.69658,0.8654,0.71046,0.78565,0.66794,0.46616,0.96204,0.56512,0.91872,0.002509,0.002509,0.002509
229,23610.2,0.45183,0.73725,0.43518,0.91202,0.86196,0.71192,0.78999,0.69675,0.86339,0.71225,0.7856,0.66785,0.46623,0.96198,0.56497,0.91885,0.002476,0.002476,0.002476
230,23713.3,0.44802,0.72951,0.43481,0.91037,0.86047,0.71355,0.79023,0.69636,0.86279,0.71317,0.78591,0.66799,0.46655,0.96192,0.56528,0.91888,0.002443,0.002443,0.002443
231,23815.9,0.44353,0.72723,0.43328,0.91123,0.85943,0.71387,0.79038,0.69671,0.86294,0.7129,0.78565,0.668,0.46694,0.96068,0.56548,0.91917,0.00241,0.00241,0.00241
232,23918.9,0.45082,0.74525,0.43667,0.91003,0.85625,0.71549,0.79029,0.6967,0.86421,0.71152,0.7855,0.66809,0.46685,0.95968,0.56585,0.91905,0.002377,0.002377,0.002377
233,24021.6,0.44691,0.74081,0.43763,0.91196,0.85464,0.71442,0.79,0.69665,0.86439,0.71128,0.78557,0.66829,0.46693,0.95873,0.56586,0.91894,0.002344,0.002344,0.002344
234,24124.9,0.45079,0.74381,0.43403,0.90895,0.85725,0.7129,0.78972,0.69669,0.86017,0.71419,0.78532,0.66843,0.46698,0.95928,0.56601,0.91901,0.002311,0.002311,0.002311
235,24227.9,0.44543,0.73352,0.43668,0.91087,0.85636,0.71387,0.79015,0.69701,0.8583,0.71549,0.7857,0.66859,0.46695,0.95774,0.56599,0.91882,0.002278,0.002278,0.002278
236,24331.1,0.446,0.73409,0.43374,0.90982,0.85208,0.71776,0.78989,0.69671,0.86556,0.70998,0.78543,0.66843,0.46715,0.95668,0.56633,0.9189,0.002245,0.002245,0.002245
237,24434,0.44604,0.74212,0.43307,0.90703,0.85255,0.71761,0.78993,0.69684,0.86476,0.7103,0.78536,0.66844,0.46705,0.95714,0.56589,0.91887,0.002212,0.002212,0.002212
238,24537.1,0.44733,0.74057,0.43112,0.91259,0.86044,0.7116,0.78952,0.69688,0.86351,0.7114,0.78565,0.66856,0.46698,0.9566,0.56568,0.91911,0.002179,0.002179,0.002179
239,24639.9,0.43998,0.72677,0.42841,0.90724,0.86037,0.71063,0.78981,0.69682,0.86282,0.71095,0.78544,0.66828,0.46705,0.95676,0.56565,0.9193,0.002146,0.002146,0.002146
240,24743,0.44462,0.73602,0.42877,0.91072,0.86033,0.7106,0.78957,0.69683,0.86394,0.70988,0.78525,0.66812,0.46681,0.95669,0.56548,0.91901,0.002113,0.002113,0.002113
241,24845.7,0.4396,0.71819,0.42176,0.90767,0.85775,0.71355,0.78948,0.69681,0.86583,0.70804,0.78509,0.66821,0.4668,0.9565,0.56574,0.91904,0.00208,0.00208,0.00208
242,24949.2,0.43635,0.72139,0.4211,0.90568,0.85167,0.71632,0.78937,0.69699,0.86326,0.7119,0.78601,0.66866,0.46689,0.9562,0.56585,0.91892,0.002047,0.002047,0.002047
243,25052.2,0.4367,0.72442,0.4227,0.90774,0.85346,0.71581,0.78934,0.69696,0.85957,0.71404,0.78569,0.66823,0.46661,0.95585,0.56568,0.91875,0.002014,0.002014,0.002014
244,25155.5,0.44055,0.72662,0.42293,0.90714,0.8544,0.71614,0.78934,0.69686,0.86233,0.7129,0.78555,0.66826,0.46668,0.95518,0.5657,0.91849,0.001981,0.001981,0.001981
245,25258.4,0.43234,0.7082,0.41309,0.90452,0.85171,0.71656,0.78903,0.69704,0.86165,0.7129,0.78556,0.66856,0.46648,0.95437,0.56572,0.91817,0.001948,0.001948,0.001948
246,25361.7,0.44011,0.73154,0.42079,0.90718,0.85373,0.71581,0.78933,0.69688,0.8614,0.71322,0.7858,0.66869,0.46598,0.95392,0.56593,0.91809,0.001915,0.001915,0.001915
247,25464.8,0.43787,0.7208,0.41862,0.90704,0.85381,0.71646,0.78934,0.69682,0.86186,0.71365,0.78574,0.66878,0.46591,0.95432,0.56594,0.91804,0.001882,0.001882,0.001882
248,25567.8,0.43305,0.71826,0.4174,0.90624,0.85316,0.71732,0.789,0.69697,0.86094,0.71452,0.78571,0.66857,0.46611,0.95404,0.56586,0.91813,0.001849,0.001849,0.001849
249,25670.7,0.43741,0.71816,0.41872,0.90687,0.85235,0.71835,0.78965,0.69699,0.86229,0.71425,0.78626,0.66902,0.46612,0.95346,0.566,0.91831,0.001816,0.001816,0.001816
250,25773.9,0.43299,0.71196,0.41211,0.90447,0.85296,0.71614,0.7895,0.69686,0.86276,0.71297,0.78627,0.669,0.4662,0.95369,0.56635,0.91834,0.001783,0.001783,0.001783
251,25876.9,0.43404,0.70753,0.41424,0.90414,0.85271,0.71665,0.78941,0.69691,0.86928,0.71063,0.78591,0.66891,0.46625,0.95445,0.56644,0.91844,0.00175,0.00175,0.00175
252,25979.8,0.43469,0.71018,0.41365,0.9057,0.85258,0.71646,0.78982,0.69681,0.86373,0.7129,0.7859,0.66862,0.46634,0.95409,0.56651,0.91852,0.001717,0.001717,0.001717
253,26082.7,0.43334,0.71205,0.41588,0.90693,0.85403,0.71646,0.78949,0.69657,0.87086,0.7103,0.78597,0.66879,0.46636,0.95372,0.56666,0.91837,0.001684,0.001684,0.001684
