epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,2115.14,0.31886,0.39402,0.28352,0.85158,0.97846,0.98329,0.9901,0.96683,0.98062,0.98545,0.9908,0.89921,0.23254,0.39623,0.2142,0.58667,0.0012278,0.0012278,0.0012278
119,2133.09,0.3125,0.34769,0.27899,0.85584,0.97963,0.97403,0.99149,0.96654,0.97626,0.97619,0.99133,0.8952,0.24128,0.40375,0.2197,0.59437,0.0012212,0.0012212,0.0012212
120,2150.9,0.31131,0.36936,0.27,0.84929,0.98498,0.98485,0.99053,0.96819,0.98282,0.98268,0.9894,0.89669,0.2294,0.40919,0.21696,0.59146,0.0012146,0.0012146,0.0012146
121,2168.74,0.30414,0.35467,0.27168,0.85623,0.97216,0.98267,0.99123,0.96351,0.97929,0.9697,0.99023,0.89139,0.22697,0.43294,0.22082,0.58503,0.001208,0.001208,0.001208
122,2186.59,0.30865,0.35813,0.26915,0.84651,0.98186,0.98268,0.99166,0.96431,0.98186,0.98268,0.99143,0.90191,0.22263,0.43526,0.20839,0.58681,0.0012014,0.0012014,0.0012014
123,2204.59,0.30728,0.36727,0.26776,0.85085,0.97881,0.98052,0.99171,0.96519,0.97665,0.97835,0.99131,0.88984,0.22417,0.41486,0.20708,0.58503,0.0011948,0.0011948,0.0011948
124,2222.48,0.30921,0.3653,0.27409,0.84911,0.97434,0.98646,0.99061,0.96343,0.97007,0.98213,0.99009,0.89401,0.22711,0.40533,0.21624,0.58596,0.0011882,0.0011882,0.0011882
125,2240.38,0.30656,0.35403,0.27421,0.84938,0.97097,0.98052,0.99143,0.96559,0.98243,0.96828,0.9913,0.90504,0.2174,0.39605,0.20692,0.58046,0.0011816,0.0011816,0.0011816
126,2258.22,0.30525,0.35651,0.27204,0.84891,0.97435,0.98654,0.99211,0.96558,0.97585,0.98268,0.99225,0.90329,0.22145,0.38278,0.21322,0.5843,0.001175,0.001175,0.001175
127,2276.23,0.30987,0.34945,0.27062,0.85498,0.97615,0.97456,0.99047,0.96851,0.97832,0.97673,0.99056,0.92393,0.211,0.38337,0.2079,0.58276,0.0011684,0.0011684,0.0011684
128,2294.06,0.30606,0.35825,0.27187,0.85219,0.97028,0.98916,0.98957,0.96458,0.97028,0.98916,0.98959,0.90649,0.22685,0.40543,0.21473,0.58818,0.0011618,0.0011618,0.0011618
129,2311.9,0.30537,0.35071,0.27394,0.84997,0.97016,0.98535,0.99092,0.96587,0.96803,0.98319,0.99024,0.90104,0.22956,0.36862,0.21157,0.5875,0.0011552,0.0011552,0.0011552
130,2329.75,0.30344,0.34079,0.26294,0.8482,0.96996,0.9784,0.9898,0.96544,0.9721,0.98052,0.99047,0.89663,0.21964,0.38299,0.21831,0.59003,0.0011486,0.0011486,0.0011486
131,2347.73,0.30832,0.34071,0.27076,0.8511,0.98405,0.98052,0.99105,0.96602,0.98623,0.98268,0.99166,0.90257,0.2365,0.39699,0.21772,0.58924,0.001142,0.001142,0.001142
132,2365.52,0.30448,0.33092,0.2645,0.84798,0.98252,0.97317,0.99004,0.96314,0.9847,0.97534,0.99004,0.90602,0.225,0.38374,0.22364,0.58882,0.0011354,0.0011354,0.0011354
133,2383.36,0.2984,0.34543,0.25707,0.84372,0.97875,0.98701,0.99192,0.96882,0.98187,0.97835,0.99173,0.89693,0.21934,0.37396,0.20221,0.58935,0.0011288,0.0011288,0.0011288
134,2401.2,0.30584,0.33616,0.26537,0.85024,0.98473,0.97697,0.99233,0.9699,0.98467,0.97322,0.99146,0.9129,0.22469,0.39201,0.21205,0.59139,0.0011222,0.0011222,0.0011222
135,2419.15,0.3024,0.35981,0.26464,0.85276,0.9819,0.98485,0.99141,0.96662,0.97974,0.98268,0.99131,0.91884,0.22476,0.40997,0.21291,0.59046,0.0011156,0.0011156,0.0011156
136,2436.98,0.30217,0.3512,0.2621,0.84338,0.98559,0.98485,0.99137,0.96777,0.98471,0.98268,0.99117,0.92117,0.214,0.37574,0.20062,0.5889,0.001109,0.001109,0.001109
137,2454.83,0.3062,0.34826,0.26884,0.85711,0.97897,0.98918,0.99081,0.96776,0.98342,0.98485,0.99099,0.91669,0.21039,0.41323,0.20357,0.5902,0.0011024,0.0011024,0.0011024
138,2472.65,0.29424,0.33988,0.26678,0.85419,0.97008,0.98234,0.98978,0.9642,0.97773,0.9697,0.98997,0.89864,0.22417,0.41009,0.21742,0.59196,0.0010958,0.0010958,0.0010958
139,2490.65,0.30306,0.33547,0.26498,0.84971,0.97436,0.98699,0.99098,0.96631,0.97992,0.97403,0.99065,0.88696,0.22367,0.40488,0.22398,0.58901,0.0010892,0.0010892,0.0010892
140,2508.51,0.29899,0.33112,0.26723,0.84695,0.97776,0.97619,0.99075,0.96207,0.97993,0.97835,0.99102,0.88722,0.22746,0.42131,0.22624,0.58756,0.0010826,0.0010826,0.0010826
141,2526.36,0.2982,0.34523,0.2726,0.8447,0.97447,0.99141,0.9914,0.96681,0.98223,0.98485,0.99137,0.90765,0.22248,0.40451,0.20733,0.59006,0.001076,0.001076,0.001076
142,2544.24,0.30519,0.34629,0.26904,0.84674,0.97436,0.98707,0.99109,0.96729,0.96946,0.98918,0.99093,0.90373,0.21782,0.41558,0.21208,0.59054,0.0010694,0.0010694,0.0010694
143,2562.24,0.29572,0.34287,0.25785,0.84376,0.98126,0.97619,0.99137,0.96748,0.98126,0.97619,0.99148,0.89321,0.2208,0.43859,0.21338,0.58837,0.0010628,0.0010628,0.0010628
144,2580.04,0.29644,0.33646,0.26467,0.84129,0.98071,0.99042,0.99143,0.96557,0.98071,0.99042,0.99143,0.88844,0.23117,0.40448,0.2134,0.59161,0.0010562,0.0010562,0.0010562
145,2597.91,0.29641,0.34059,0.26032,0.84474,0.98152,0.98485,0.99235,0.96809,0.98152,0.98485,0.99228,0.88911,0.21351,0.39938,0.19587,0.58404,0.0010496,0.0010496,0.0010496
146,2615.74,0.29073,0.33894,0.25732,0.84304,0.9724,0.99131,0.99178,0.97074,0.96813,0.98614,0.99164,0.90241,0.21595,0.40575,0.20094,0.58592,0.001043,0.001043,0.001043
147,2633.69,0.28954,0.32985,0.25306,0.84667,0.97853,0.98632,0.99221,0.96697,0.98478,0.98048,0.99213,0.89904,0.22468,0.38794,0.20247,0.58794,0.0010364,0.0010364,0.0010364
148,2651.5,0.28629,0.32507,0.24842,0.84557,0.97836,0.97403,0.99125,0.96508,0.97878,0.97403,0.99125,0.91085,0.21967,0.37921,0.20723,0.58334,0.0010298,0.0010298,0.0010298
149,2669.35,0.29157,0.33972,0.25641,0.84185,0.97726,0.97835,0.99166,0.96488,0.9751,0.97619,0.99155,0.89041,0.22419,0.39007,0.20634,0.58637,0.0010232,0.0010232,0.0010232
150,2687.22,0.2852,0.31459,0.24891,0.84473,0.98488,0.97186,0.9917,0.97077,0.98524,0.97186,0.99209,0.90112,0.21613,0.39287,0.20616,0.58535,0.0010166,0.0010166,0.0010166
151,2705.21,0.29878,0.34059,0.25622,0.85015,0.98264,0.98268,0.98976,0.9656,0.98264,0.98268,0.98953,0.894,0.21501,0.38902,0.1973,0.5867,0.00101,0.00101,0.00101
152,2723.11,0.29072,0.34351,0.25348,0.84415,0.98164,0.98268,0.99,0.96636,0.97948,0.98052,0.98954,0.90232,0.21277,0.39118,0.1912,0.58263,0.0010034,0.0010034,0.0010034
153,2740.99,0.29082,0.33561,0.25442,0.84354,0.98393,0.98268,0.99102,0.96647,0.98176,0.98052,0.99058,0.90555,0.22028,0.36111,0.19832,0.58546,0.0009968,0.0009968,0.0009968
154,2758.82,0.29076,0.3362,0.25337,0.84177,0.98178,0.98268,0.9912,0.97161,0.97962,0.98052,0.9908,0.91018,0.21782,0.35489,0.20698,0.58855,0.0009902,0.0009902,0.0009902
155,2776.79,0.28062,0.3263,0.24877,0.8405,0.98401,0.98052,0.99063,0.97308,0.98184,0.97835,0.99024,0.9225,0.2092,0.40567,0.20309,0.5861,0.0009836,0.0009836,0.0009836
156,2794.65,0.28873,0.33209,0.25084,0.84772,0.98068,0.98864,0.99164,0.96922,0.97853,0.98648,0.99159,0.90309,0.20587,0.33768,0.19262,0.58927,0.000977,0.000977,0.000977
157,2812.51,0.28461,0.33369,0.24902,0.84438,0.98066,0.98757,0.99223,0.96979,0.98066,0.98757,0.99218,0.90273,0.21244,0.33731,0.19297,0.58804,0.0009704,0.0009704,0.0009704
158,2830.36,0.285,0.33917,0.24088,0.84437,0.98222,0.98052,0.99236,0.97154,0.98222,0.98052,0.99231,0.91996,0.21146,0.40798,0.20121,0.58856,0.0009638,0.0009638,0.0009638
159,2848.39,0.29185,0.34898,0.25028,0.84199,0.98048,0.97844,0.99021,0.96869,0.98048,0.97844,0.99009,0.90554,0.21621,0.40347,0.20516,0.59139,0.0009572,0.0009572,0.0009572
160,2866.26,0.28272,0.31761,0.24878,0.84629,0.98207,0.98052,0.98984,0.9702,0.9799,0.97835,0.99015,0.90668,0.21337,0.40964,0.20489,0.58901,0.0009506,0.0009506,0.0009506
161,2884.16,0.28147,0.3314,0.24656,0.84469,0.97115,0.98485,0.99131,0.96691,0.97115,0.98485,0.99138,0.90251,0.20607,0.42327,0.20484,0.58324,0.000944,0.000944,0.000944
162,2902.06,0.28624,0.33979,0.25501,0.84346,0.97855,0.98762,0.99164,0.96991,0.97855,0.98762,0.99172,0.91868,0.20061,0.38666,0.19988,0.58558,0.0009374,0.0009374,0.0009374
163,2920.04,0.29452,0.34498,0.25499,0.85194,0.98052,0.98037,0.99204,0.97088,0.98052,0.98037,0.99213,0.90574,0.2099,0.39377,0.2052,0.58398,0.0009308,0.0009308,0.0009308
164,2937.94,0.28625,0.31907,0.24995,0.84661,0.98695,0.9823,0.99194,0.96837,0.98482,0.98269,0.99225,0.91311,0.20761,0.3959,0.20641,0.58216,0.0009242,0.0009242,0.0009242
165,2955.9,0.28722,0.33031,0.254,0.84462,0.97217,0.98309,0.99149,0.96653,0.97217,0.98309,0.99196,0.89665,0.20805,0.39172,0.20574,0.58672,0.0009176,0.0009176,0.0009176
166,2973.78,0.27926,0.32179,0.24403,0.84681,0.9891,0.98248,0.99123,0.97064,0.98693,0.98032,0.9913,0.90201,0.19939,0.41512,0.18993,0.58417,0.000911,0.000911,0.000911
