epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,29721.5,0.41631,0.65192,0.43984,0.91802,0.88567,0.76958,0.85625,0.79223,0.88783,0.77146,0.85424,0.75878,0.33285,0.67382,0.44127,0.85558,0.007624,0.007624,0.007624
74,30127.6,0.41363,0.64176,0.43888,0.91339,0.8891,0.77507,0.85466,0.79045,0.89665,0.77413,0.85334,0.75741,0.33467,0.67803,0.44298,0.85844,0.007591,0.007591,0.007591
75,30533.9,0.41077,0.64111,0.44347,0.91636,0.88814,0.77007,0.85331,0.78814,0.89128,0.76828,0.85131,0.75541,0.33435,0.68134,0.44667,0.85831,0.007558,0.007558,0.007558
76,30940.1,0.41689,0.63466,0.44092,0.91615,0.8701,0.78101,0.85462,0.7896,0.88753,0.76945,0.85188,0.75687,0.33432,0.68117,0.44465,0.85805,0.007525,0.007525,0.007525
77,31346.4,0.41113,0.62909,0.43532,0.91372,0.88061,0.77425,0.85507,0.78914,0.88074,0.7752,0.85115,0.75551,0.33381,0.6828,0.44668,0.85584,0.007492,0.007492,0.007492
78,31752.6,0.41185,0.63917,0.43683,0.9142,0.88405,0.77891,0.85525,0.79012,0.88431,0.77882,0.85107,0.75469,0.33091,0.6761,0.444,0.85315,0.007459,0.007459,0.007459
79,32158.8,0.4104,0.62898,0.43023,0.91265,0.87969,0.77891,0.85452,0.79107,0.88155,0.78007,0.85135,0.7563,0.32979,0.67969,0.4485,0.85317,0.007426,0.007426,0.007426
80,32564.8,0.40912,0.6327,0.43014,0.91237,0.87499,0.78538,0.85581,0.79004,0.87893,0.7847,0.85255,0.75537,0.33022,0.67704,0.44752,0.85542,0.007393,0.007393,0.007393
81,32970.6,0.40732,0.62115,0.42931,0.91485,0.87254,0.78484,0.8561,0.79005,0.8734,0.78448,0.85268,0.75413,0.33196,0.67675,0.44696,0.85847,0.00736,0.00736,0.00736
82,33376.4,0.4047,0.62939,0.42314,0.91139,0.87718,0.78413,0.85643,0.78928,0.87927,0.78495,0.85341,0.75361,0.33482,0.67068,0.44812,0.86266,0.007327,0.007327,0.007327
