epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
269,94052.6,0.27533,0.38254,0.2165,0.85261,0.89015,0.79319,0.85443,0.79115,0.89051,0.7935,0.8527,0.75034,0.32178,0.67046,0.41325,0.8871,0.001156,0.001156,0.001156
270,94403,0.274,0.3758,0.21567,0.8506,0.88861,0.79444,0.85456,0.79092,0.88971,0.79506,0.85318,0.75019,0.32167,0.67075,0.41333,0.88711,0.001123,0.001123,0.001123
271,94753,0.27916,0.38034,0.21885,0.85343,0.8866,0.79631,0.85447,0.79065,0.89066,0.79396,0.85266,0.75043,0.32208,0.67133,0.41403,0.88752,0.00109,0.00109,0.00109
272,95102.8,0.27629,0.3765,0.21684,0.85112,0.88707,0.79506,0.85432,0.79097,0.8885,0.79569,0.85276,0.7508,0.32235,0.67186,0.41443,0.88779,0.001057,0.001057,0.001057
273,95452,0.27955,0.3808,0.21814,0.85252,0.88741,0.79529,0.85437,0.7912,0.88935,0.79475,0.85237,0.75058,0.32267,0.6723,0.41465,0.8882,0.001024,0.001024,0.001024
274,95801.4,0.27679,0.37816,0.21592,0.85061,0.88639,0.79444,0.85436,0.79124,0.88974,0.79475,0.85241,0.75109,0.32316,0.67282,0.41444,0.88893,0.000991,0.000991,0.000991
275,96150.9,0.27164,0.36988,0.21282,0.85137,0.88937,0.79365,0.85418,0.79119,0.89054,0.79413,0.85282,0.75111,0.32333,0.67323,0.41411,0.88922,0.000958,0.000958,0.000958
276,96500.2,0.27176,0.37217,0.21153,0.85,0.88828,0.79444,0.85435,0.79119,0.89113,0.79381,0.85289,0.75061,0.32385,0.67347,0.41398,0.88982,0.000925,0.000925,0.000925
277,96849.7,0.26918,0.36821,0.20796,0.85049,0.88854,0.79441,0.85377,0.7909,0.89138,0.79319,0.85297,0.75136,0.32378,0.67431,0.4145,0.88996,0.000892,0.000892,0.000892
278,97198.9,0.26811,0.36808,0.211,0.84999,0.89027,0.79194,0.8539,0.79118,0.89117,0.79256,0.85278,0.75128,0.32378,0.67419,0.4145,0.89006,0.000859,0.000859,0.000859
279,97548.3,0.26671,0.36307,0.20814,0.84965,0.88898,0.79299,0.85386,0.79116,0.89098,0.79256,0.85295,0.75143,0.3242,0.67426,0.41455,0.89053,0.000826,0.000826,0.000826
280,97897.9,0.26813,0.36591,0.20661,0.85089,0.88935,0.79348,0.85386,0.79102,0.88997,0.79346,0.85337,0.75085,0.32415,0.67492,0.41451,0.89065,0.000793,0.000793,0.000793
281,98247.4,0.26961,0.36347,0.20741,0.85135,0.88967,0.7935,0.85401,0.79092,0.8907,0.79427,0.85335,0.75128,0.32486,0.67497,0.4139,0.89134,0.00076,0.00076,0.00076
282,98597,0.26765,0.36423,0.2042,0.84888,0.88908,0.79383,0.85409,0.79081,0.89072,0.79444,0.85348,0.75199,0.32508,0.675,0.4143,0.89159,0.000727,0.000727,0.000727
283,98946.9,0.26647,0.3641,0.20562,0.84939,0.88685,0.79579,0.85391,0.79088,0.89038,0.79425,0.85305,0.75161,0.32524,0.67545,0.41441,0.8921,0.000694,0.000694,0.000694
284,99296.6,0.26665,0.36118,0.20483,0.85011,0.88819,0.79413,0.85401,0.79103,0.88956,0.79381,0.85259,0.75162,0.32459,0.67587,0.41488,0.89158,0.000661,0.000661,0.000661
285,99647.2,0.26345,0.35465,0.20234,0.84901,0.88681,0.79631,0.8541,0.79128,0.89037,0.79412,0.8533,0.75193,0.32443,0.67638,0.41497,0.89174,0.000628,0.000628,0.000628
286,99999.1,0.26511,0.36319,0.20218,0.84785,0.88873,0.79225,0.85399,0.79136,0.89084,0.79225,0.85299,0.75233,0.32447,0.67712,0.41539,0.89203,0.000595,0.000595,0.000595
287,100350,0.26444,0.35806,0.20008,0.84986,0.88943,0.79161,0.8541,0.79127,0.89891,0.78612,0.85325,0.7516,0.32535,0.6776,0.41505,0.89322,0.000562,0.000562,0.000562
288,100699,0.26153,0.35563,0.19839,0.84788,0.88528,0.79557,0.85422,0.79146,0.89817,0.78531,0.85303,0.75195,0.3249,0.67772,0.41514,0.89309,0.000529,0.000529,0.000529
289,101049,0.26097,0.35765,0.2008,0.84949,0.88846,0.79132,0.85419,0.79172,0.90015,0.78475,0.85371,0.75224,0.32533,0.6778,0.41579,0.89362,0.000496,0.000496,0.000496
290,101399,0.25919,0.35408,0.19543,0.84757,0.88835,0.791,0.85428,0.79148,0.90164,0.78351,0.85353,0.7523,0.32537,0.67817,0.41592,0.89398,0.000463,0.000463,0.000463
291,101747,0.21071,0.31953,0.15045,0.80327,0.88816,0.79132,0.85428,0.7914,0.89901,0.78423,0.85333,0.75222,0.32579,0.67887,0.41615,0.89471,0.00043,0.00043,0.00043
292,102094,0.207,0.30837,0.14603,0.80083,0.88804,0.79194,0.85423,0.79144,0.89967,0.78434,0.85318,0.75188,0.32585,0.67922,0.41637,0.89516,0.000397,0.000397,0.000397
293,102441,0.20618,0.30245,0.14608,0.79968,0.88803,0.79288,0.85399,0.79103,0.89905,0.78319,0.85249,0.75174,0.32592,0.67944,0.41726,0.89541,0.000364,0.000364,0.000364
294,102789,0.20393,0.3036,0.14413,0.79949,0.8869,0.7937,0.85408,0.79124,0.89937,0.78319,0.85264,0.75146,0.3263,0.67951,0.41752,0.89623,0.000331,0.000331,0.000331
295,103136,0.20166,0.30196,0.14144,0.80179,0.88664,0.7935,0.85415,0.79123,0.89989,0.78351,0.85279,0.7519,0.32651,0.67979,0.41698,0.89711,0.000298,0.000298,0.000298
296,103483,0.20332,0.30534,0.14127,0.80118,0.88614,0.79259,0.85423,0.79089,0.90263,0.78188,0.8527,0.75197,0.32665,0.68005,0.41732,0.89765,0.000265,0.000265,0.000265
297,103831,0.19978,0.29571,0.13906,0.79951,0.88621,0.79317,0.85431,0.79125,0.90298,0.78257,0.85352,0.75282,0.32691,0.68026,0.41769,0.89833,0.000232,0.000232,0.000232
298,104178,0.19796,0.29757,0.1387,0.7994,0.88625,0.79344,0.85392,0.79063,0.90295,0.78189,0.85278,0.75175,0.32729,0.68057,0.41779,0.89892,0.000199,0.000199,0.000199
299,104526,0.19905,0.29865,0.13714,0.80029,0.90193,0.78069,0.85387,0.79084,0.90301,0.78163,0.85313,0.7523,0.32747,0.68098,0.41788,0.89962,0.000166,0.000166,0.000166
300,104874,0.19561,0.2955,0.13587,0.79884,0.90316,0.78085,0.85349,0.79064,0.90425,0.78183,0.85331,0.7523,0.32782,0.68162,0.41809,0.90045,0.000133,0.000133,0.000133
